memory_id,entity_type,run_id,action_id,store_id,sku_id,recommended_action,priority,human_review_required,auto_execute_allowed,source_type,evidence_id,valid_from_utc,valid_to_utc,superseded_by,is_current,claim_boundary
INV_e2a3ee1afb8a,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_46800,ST001,SKU00136,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_4e00951fbc5f,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47003,ST003,SKU00051,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_02e9d32b6b61,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47004,ST003,SKU00142,Reorder,Medium,True,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_62358c2cafdb,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47005,ST003,SKU00146,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_bae69742962a,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47006,ST003,SKU00008,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_83c7a304c26b,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47007,ST003,SKU00056,Reorder,Medium,True,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_6cf7471d50ab,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47008,ST003,SKU00025,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_be9f1e0c4417,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47009,ST003,SKU00116,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_7ac0697baca4,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47010,ST003,SKU00007,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_0743c7da6b0e,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47011,ST003,SKU00115,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_6e520046ebee,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47012,ST003,SKU00081,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_f578d4a444f4,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47013,ST003,SKU00026,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_6941d242f993,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47014,ST003,SKU00101,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_ac38529f418b,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47015,ST003,SKU00005,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_9ffe0a480c2f,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47016,ST003,SKU00132,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_f1c646692b63,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47017,ST003,SKU00017,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_b566c11e0bda,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47018,ST003,SKU00085,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_de3fe8525258,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47019,ST003,SKU00014,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_75c87418a95b,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47020,ST003,SKU00063,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_efb39718544d,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47021,ST003,SKU00018,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_57a8151b212c,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47022,ST003,SKU00090,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_efa42bed28c5,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47023,ST003,SKU00075,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_8474601ab738,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47024,ST003,SKU00118,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_82e683626002,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47025,ST004,SKU00132,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_4ba7d75fa805,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47026,ST004,SKU00060,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_b16a878dc6cf,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47027,ST004,SKU00020,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_4f09e2ed9e73,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47028,ST004,SKU00095,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_f66a24c180b9,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47029,ST004,SKU00104,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_78a5bcdde253,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47030,ST004,SKU00034,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_ff7efe3dce2e,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47031,ST004,SKU00141,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_2c13aa31320c,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47032,ST004,SKU00109,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_4b743e526228,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47033,ST004,SKU00120,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_3c0efeef56ba,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47034,ST004,SKU00138,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_f66c62dbee1e,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47035,ST004,SKU00050,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_91e9a74a5cf2,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47036,ST004,SKU00139,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_aee996c620d2,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47037,ST004,SKU00091,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_e7401e1c2151,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47038,ST004,SKU00063,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_21e774f47785,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47039,ST004,SKU00019,Reorder,Medium,True,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_590f14cf3060,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47040,ST004,SKU00119,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_2c7f01a906df,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47041,ST004,SKU00102,Reorder,Medium,True,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_3fe8ecc5148d,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47042,ST004,SKU00084,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_09e0b7fd23dc,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47043,ST004,SKU00031,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_878757a6ea2f,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47044,ST004,SKU00010,Reduce / Review,Low,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_1abdd6f0e517,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47045,ST004,SKU00121,Reorder,Medium,True,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_da1717129343,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47046,ST004,SKU00067,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_cb960d8b1641,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47047,ST004,SKU00080,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_d8ef31cf541f,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47048,ST004,SKU00135,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
INV_e64639b9fe38,InventoryAction,RUN_20260526T152031+0000,INV_ACTION_47049,ST004,SKU00005,Maintain,Normal,False,False,synthetic,evidence_inventory_recommendations,2026-05-26T15:20:31+00:00,,,True,Inventory memory is advisory and requires human review when flagged; no automatic execution.
